source,target,weight
Solution,Adieu,1
Solution,Orientation,1
Solution,Agen,1
Solution,Résolution,8
Solution,Efficace,3
Solution,Résultat,8
Solution,Sachez,3
Solution,Lors,6
Solution,Ils,8
Solution,Grande,1
Solution,Champs,12
Solution,Facture,24
Solution,Avenue,12
Solution,Rappelle,1
Solution,Ras,3
Solution,Plus,11
Solution,Explications,2
Solution,Dysfonctionnement,2
Solution,Comme,10
Solution,Friday,1
Solution,Black,1
Solution,Personne,15
Solution,Efficacité,1
Solution,Actuellement,1
Solution,Paix,9
Solution,Rue,9
Solution,Échange,1
Solution,Conseillère,15
Solution,Excellente,6
Solution,Encore,8
Solution,Voltaire,7
Solution,Boulevard,7
Solution,Dommage,12
Solution,Quant,2
Solution,Désolant,1
Solution,Prélèvement,1
Solution,Services,3
Solution,Du,7
Solution,Professionnalisme,2
Solution,Faisant,1
Solution,Bonne,12
Solution,Étude,1
Solution,Mohamed,1
Solution,Sabrine,1
Solution,Elle,43
Solution,Mes,7
Solution,Techniciens,1
Solution,Prochainement,1
Solution,De,15
Solution,Passage,1
Solution,Correct,25
Solution,Ethernet,1
Solution,Même,8
Solution,Écoute,3
Solution,Cdlt,4
Solution,France,6
Solution,Assistante,1
Solution,Sosh,1
Solution,Sinon,4
Solution,Cat,1
Solution,Quels,2
Solution,Switch,1
Solution,Delta,2
Solution,Prix,14
Solution,Cliente,2
Solution,Dans,19
Solution,Canon,1
Solution,Temps,4
Solution,Port,2
Solution,Marianne,1
Solution,Compréhension,1
Solution,Me,1
Solution,Outlook,3
Solution,Leucate,1
Solution,Sauf,2
Solution,Est,3
Solution,Meilleures,1
Solution,Ou,1
Solution,Que,14
Solution,Différents,1
Solution,Acheter,1
Solution,Alors,6
Solution,Retard,1
Solution,Suis,2
Solution,Demande,7
Solution,Interlocuteur,4
Solution,Ça,17
Solution,Josiane,1
Solution,Surtout,4
Solution,Aussi,2
Solution,Notre,4
Solution,Incompréhensible,2
Solution,Ridicule,1
Solution,Chez,3
Solution,Heureux,2
Solution,Quand,13
Solution,Intervenante,1
Solution,Telecom,2
Solution,Évidemment,1
Solution,Honte,1
Solution,Comment,5
Solution,Netflix,1
Solution,Attention,1
Solution,Obligée,2
Solution,Accueil,3
Solution,Martin,14
Solution,Honteux,3
Solution,Puisque,1
Solution,Chaque,2
Solution,Hier,1
Solution,Paris,10
Solution,Être,1
Solution,Moreau,7
Solution,Inadmissible,4
Solution,Incroyable,3
Solution,Khabib,1
Solution,Cet,3
Solution,Problèmes,2
Solution,Consultez,1
Solution,Mobile,4
Solution,Qu,2
Solution,Grandes,1
Solution,Jean,6
Solution,Luc,4
Solution,Or,3
Solution,Voir,1
Solution,Finalement,5
Solution,Impossible,9
Solution,Nouvelle,2
Solution,Idem,1
Solution,Dernier,1
Solution,Exemple,2
Solution,Retour,1
Solution,Totale,1
Solution,Pourtant,8
Solution,Étienne,2
Solution,Saint,7
Solution,Septembre,1
Solution,Recommander,1
Solution,Rendez,4
Solution,Maintenant,5
Solution,Depuis,15
Solution,Néanmoins,3
Solution,Bois,1
Solution,Nos,1
Solution,Sachant,3
Solution,Meudon,1
Solution,Marc,3
Solution,Lyon,3
Solution,Salutations,4
Solution,Enfin,5
Solution,Soit,3
Solution,Ayant,4
Solution,Replay,1
Solution,Déjà,1
Solution,Hormis,3
Solution,Bref,9
Solution,Lorsqu,2
Solution,Déçue,1
Solution,Télé,1
Solution,Mr,3
Solution,Pierre,7
Solution,Aimable,1
Solution,Aujourd,4
Solution,Concernant,2
Solution,Plusieurs,6
Solution,Enedis,1
Solution,Avoir,1
Solution,Franchement,6
Solution,Ah,2
Solution,Thomas,5
Solution,Surprenant,1
Solution,Clarté,1
Solution,Mme,5
Solution,Message,1
Solution,Grâce,1
Solution,Resolution,1
Solution,Raiponce,1
Solution,Soleil,1
Solution,Merignac,1
Solution,Rappel,2
Solution,Contact,2
Solution,Ces,1
Solution,Courriel,1
Solution,Tant,2
Solution,Clients,1
Solution,Difficile,2
Solution,Chronopost,1
Solution,Leroy,9
Solution,Samsung,6
Solution,Parfois,1
Solution,Moins,1
Solution,Bonsoir,3
Solution,Dépannage,1
Solution,Lucas,3
Solution,Amabilité,2
Solution,Évidement,1
Solution,Déplacement,1
Solution,Déconnexion,1
Solution,Travail,1
Solution,Délai,3
Solution,Puis,1
Solution,Marguerite,1
Solution,Chaubet,1
Solution,David,1
Solution,Interlocutrice,5
Solution,Absence,1
Solution,Normalement,1
Solution,Révolution,2
Solution,Léo,3
Solution,Mise,1
Solution,Payé,1
Solution,Airbnb,2
Solution,Sim,1
Solution,Médiateur,1
Solution,Installer,1
Solution,Clara,2
Solution,Lefebvre,3
Solution,Bah,1
Solution,Félicitations,1
Solution,Finition,1
Solution,Pendant,2
Solution,Plug,1
Solution,Premium,2
Solution,Hélas,1
Solution,Autre,3
Solution,Echabmnge,1
Solution,Ensuite,2
Solution,Trouver,1
Solution,Aller,1
Solution,Première,1
Solution,Marcel,1
Solution,Indépendamment,1
Solution,Respectueusement,1
Solution,Pourvu,1
Solution,Signal,1
Solution,Non,4
Solution,Monsieur,8
Solution,Madame,5
Solution,Objet,2
Solution,Réclamation,2
Solution,Identifiant,2
Solution,Celle,1
Solution,Lassé,1
Solution,Toutes,1
Solution,Conseillers,1
Solution,Abonné,1
Solution,Honnêtement,1
Solution,National,2
Solution,Deux,2
Solution,Consommateurs,1
Solution,Voici,1
Solution,Repense,1
Solution,Interaction,1
Solution,Frer,1
Solution,Pourquoi,7
Solution,Tech,1
Solution,Société,1
Solution,Réfléchissez,1
Solution,Ne,5
Solution,Qui,2
Solution,Vu,1
Solution,Endormi,1
Solution,Vrai,1
Solution,Patiente,1
Solution,Réactive,1
Solution,Téléconseiller,1
Solution,Office,1
Solution,Pro,3
Solution,Windows,1
Solution,Certains,1
Solution,Ca,3
Solution,Absolument,1
Solution,Serait,2
Solution,Ligne,2
Solution,Changement,3
Solution,Hyper,1
Solution,Également,1
Solution,Conseille,2
Solution,Dijon,2
Solution,Suivi,1
Solution,Prise,4
Solution,Pensez,1
Solution,Proposez,2
Solution,Bons,1
Solution,Rapidité,2
Solution,Pratiquement,1
Solution,Ont,1
Solution,Rivière,1
Solution,Montpellier,1
Solution,Carrefour,3
Solution,Clément,1
Solution,Egal,1
Solution,Basculement,1
Solution,Bilan,1
Solution,Car,3
Solution,Ps,2
Solution,Attitude,2
Solution,Apport,1
Solution,Difficultés,1
Solution,Mini,1
Solution,Suite,5
Solution,Pouvez,1
Solution,Xème,1
Solution,Roubaix,1
Solution,Attends,1
Solution,Multi,1
Solution,Relisez,1
Solution,Adam,1
Solution,Massy,2
Solution,République,1
Solution,Moi,4
Solution,Désolé,1
Solution,Grenoble,1
Solution,Abonnement,1
Solution,Vive,1
Solution,Gmail,1
Solution,Apple,3
Solution,Tres,3
Solution,Presque,1
Solution,Ultra,1
Solution,Etre,1
Solution,Amazon,1
Solution,Ok,1
Solution,Firmware,1
Solution,Moyennement,1
Solution,Identification,1
Solution,Cordiales,1
Solution,Incompétence,1
Solution,Quelles,3
Solution,Soyez,2
Solution,Croyez,1
Solution,Chambourcy,1
Solution,Freeproxy,2
Solution,Sécurité,1
Solution,Civile,1
Solution,Tous,2
Solution,Herblain,1
Solution,Nantes,1
Solution,Atlantis,1
Solution,Leclerc,1
Solution,Traitement,1
Solution,Conseillé,1
Solution,Réunion,3
Solution,Métropole,3
Solution,Compliments,1
Solution,Lon,1
Solution,Devrait,1
Solution,Vouloir,1
Solution,Changer,1
Solution,Incr,1
Solution,Mensonges,1
Solution,Martinique,2
Solution,Antilles,2
Solution,Halles,1
Solution,Google,1
Solution,Échanges,1
Solution,Désormais,1
Solution,Assistance,2
Solution,Information,1
Solution,Arcep,1
Solution,Nul,2
Solution,Unis,1
Solution,États,1
Solution,Louis,1
Solution,Maria,1
Solution,Oussem,1
Solution,Point,1
Solution,Dépositaire,1
Solution,Conclusions,1
Solution,Conversation,1
Solution,Fixe,1
Solution,Rappelez,1
Solution,Mille,1
Solution,Accompagnement,1
Solution,Leila,1
Solution,Donnez,2
Solution,Espère,1
Solution,Voilà,4
Solution,Force,1
Solution,Contestation,1
Solution,Procéder,1
Solution,Facturer,1
Solution,Activations,1
Solution,Retenir,1
Solution,Facebook,2
Solution,Bayonne,1
Solution,Insatisfaction,1
Solution,Dossier,1
Solution,Parti,1
Solution,Ainsi,2
Solution,Max,1
Solution,Delphine,1
Solution,Espagne,2
Solution,Contrairement,2
Solution,Galerie,1
Solution,Avons,1
Solution,Lemoine,1
Solution,Raison,1
Solution,Grand,2
Solution,Noisy,1
Solution,Bordeaux,1
Solution,Peur,1
Solution,Portugal,1
Solution,Bali,1
Solution,Regardez,1
Solution,Bloquée,1
Solution,Passez,1
Solution,Zimbra,1
Solution,Louise,2
Solution,Hermes,1
Solution,Détermination,1
Solution,Laurent,1
Solution,Belfort,1
Solution,Incapable,1
Solution,Cerise,1
Solution,Évreux,1
Solution,Infos,1
Solution,Proposition,1
Solution,Patient,1
Solution,Disponible,1
Solution,Faire,1
Solution,Hé,1
Solution,Travaux,1
Solution,Securitas,1
Solution,Galaxy,2
Solution,Chercher,1
Solution,Don,1
Solution,Accès,1
Solution,Pujaut,1
Solution,Veuillez,2
Solution,Passe,1
Solution,Affable,1
Solution,Maroc,1
Solution,Margaux,1
Solution,Ecoute,1
Solution,Corentin,1
Solution,Vingt,1
Solution,Se,1
Solution,Bjr,1
Solution,Maureen,1
Solution,Opérationnel,1
Solution,Marseille,1
Solution,Génial,1
Solution,Fort,1
Solution,Rive,1
Solution,Mieux,1
Solution,Revoyez,1
Solution,Étoile,1
Solution,Mal,1
Solution,Huawei,1
Solution,Carole,1
Solution,Effectivement,2
Solution,Nombreux,1
Solution,Personnel,1
Solution,Prennez,1
Solution,Mauvaise,1
Solution,Résilier,1
Solution,Action,1
Solution,Reaction,1
Solution,Lamentable,2
Solution,Résiliation,1
Solution,Awa,1
Solution,Fonctionnement,1
Solution,Allez,1
Solution,Ferrand,1
Solution,Punk,1
Solution,Clermont,1
Solution,Source,1
Solution,Angoulême,1
Solution,Cognac,1
Solution,Conseils,1
Solution,Merciii,1
Solution,Correspondant,1
Solution,Bicêtre,1
Solution,Kremlin,1
Solution,Yann,1
Solution,Situation,1
Solution,Ingrate,1
Solution,Annonce,1
Solution,St,1
Solution,Tarif,1
Solution,Là,1
Solution,Commande,2
Solution,Gap,1
Solution,Fuyez,1
Solution,Remercier,1
Solution,Guadeloupe,1
Solution,Attente,1
Solution,Passé,1
Solution,Center,1
Solution,Cesson,1
Solution,Sévigné,1
Solution,Conclusion,1
Solution,Galaxie,1
Solution,Thibault,1
Solution,Son,1
Solution,Beaucoup,3
Solution,Relance,1
Solution,Satisfaction,1
Solution,Soucis,1
Solution,Bonjourn,1
Solution,Placer,1
Solution,Remarque,1
Solution,Japon,1
Solution,Insatisfait,1
Solution,Nuuuul,1
Solution,Boutique,1
Solution,Starling,1
Solution,Rdv,1
Solution,Farah,1
Solution,Communication,1
Solution,Dois,1
Solution,Expérience,1
Solution,Intelligence,1
Solution,Prendre,1
Solution,Artificielle,1
Solution,Dépassement,1
Solution,Go,1
Solution,Recherche,1
Solution,Dernière,1
Solution,Vernaison,1
Solution,Augmentation,1
Solution,Auriez,1
Solution,Instagram,1
Solution,Deuxième,1
Solution,Exceptionnel,1
Solution,Indication,1
Solution,Réponses,1
Solution,Zéro,1
Solution,Voleur,1
Mon,Cette,1
Mon,Réseau,30
Mon,Appel,70
Mon,Avenue,8
Mon,De,8
Mon,Champs,8
Mon,Malheureusement,1
Mon,Reef,1
Mon,Chronopost,1
Mon,Content,13
Mon,Mécontent,8
Mon,Commercial,9
Mon,Élodie,4
Mon,Julien,9
Mon,Dommage,3
Mon,Aurais,1
Mon,Et,14
Mon,Orange,6
Mon,Oqee,1
Mon,En,18
Mon,Aucun,2
Mon,On,13
Mon,Ils,2
Mon,Facture,21
Mon,Une,5
Mon,Nous,7
Mon,Quelle,1
Mon,Purpan,1
Mon,Moi,4
Mon,Au,3
Mon,Marignane,1
Mon,Provence,1
Mon,Haute,1
Mon,Alpes,1
Mon,Haut,1
Mon,Sophie,7
Mon,Cdt,1
Mon,Mme,4
Mon,Thomas,4
Mon,Calme,1
Mon,Bravo,10
Mon,Votre,3
Mon,Par,7
Mon,Mes,4
Mon,Bonsoir,1
Mon,Un,16
Mon,Léa,4
Mon,Donc,4
Mon,Encore,2
Mon,Ylias,1
Mon,Or,1
Mon,Cordialement,11
Mon,Lefèvre,1
Mon,Ce,9
Mon,Quand,2
Mon,Heureusement,2
Mon,Conseillère,3
Mon,Qualité,12
Mon,Watt,1
Mon,Hello,1
Mon,Bonne,4
Mon,Quel,1
Mon,Lyon,2
Mon,Qui,2
Mon,Valley,1
Mon,Nice,1
Mon,Maintenant,3
Mon,Mauvais,12
Mon,Proxi,4
Mon,Correct,10
Mon,Ma,8
Mon,Delta,1
Mon,Elle,9
Mon,Concernant,2
Mon,Suite,4
Mon,Vous,12
Mon,Ces,2
Mon,Bref,3
Mon,Étant,2
Mon,Messenger,1
Mon,Puis,4
Mon,Est,1
Mon,Hormis,1
Mon,Prix,3
Mon,Rabah,1
Mon,Réponses,1
Mon,Ne,1
Mon,Défense,1
Mon,Marc,1
Mon,Jocelyne,1
Mon,Joubier,1
Mon,Gourdet,1
Mon,Éliane,1
Mon,Li,1
Mon,Côté,1
Mon,Leroy,6
Mon,Lent,11
Mon,Cdlt,1
Mon,Du,4
Mon,Dans,4
Mon,Samsung,1
Mon,Soit,1
Mon,Conseillers,1
Mon,Placement,1
Mon,Avec,2
Mon,Réponse,2
Mon,Jusqu,3
Mon,Box,8
Mon,Paix,4
Mon,Si,6
Mon,Dubois,6
Mon,Rue,4
Mon,Dès,1
Mon,Paris,5
Mon,Déjà,1
Mon,Bizarrement,1
Mon,Toujours,1
Mon,Sinon,1
Mon,Là,1
Mon,Michel,2
Mon,Voltaire,3
Mon,Boulevard,3
Mon,Cependant,4
Mon,Saint,3
Mon,Maurienne,1
Mon,Médiateur,1
Mon,Depuis,7
Mon,Août,1
Mon,Bretagne,1
Mon,Pierre,5
Mon,Réparation,1
Mon,Aujourd,3
Mon,Roannais,1
Mon,Loire,1
Mon,Enedis,1
Mon,État,1
Mon,Avant,2
Mon,Linky,1
Mon,Premium,1
Mon,Hélas,1
Mon,Autre,1
Mon,Excellent,4
Mon,Mobile,9
Mon,Excellente,2
Mon,Gaël,1
Mon,Camille,1
Mon,Lors,3
Mon,Plus,2
Mon,Son,1
Mon,France,4
Mon,Jean,4
Mon,Télécom,1
Mon,Plusieurs,2
Mon,Tel,1
Mon,Laurent,1
Mon,Pour,6
Mon,Rhône,1
Mon,Nul,1
Mon,Pourquoi,1
Mon,Conservez,1
Mon,Désolé,2
Mon,Vu,2
Mon,Netflix,1
Mon,Interlocutrice,1
Mon,Selon,1
Mon,Chaque,1
Mon,Maman,1
Mon,Remercier,1
Mon,Elles,1
Mon,Support,2
Mon,Toutefois,2
Mon,Veuillez,3
Mon,Outlook,1
Mon,Marie,2
Mon,Martin,4
Mon,Madame,4
Mon,Lefebvre,3
Mon,Internacional,1
Mon,Mesdames,1
Mon,Messieurs,1
Mon,Jeedom,1
Mon,Henri,1
Mon,Sète,1
Mon,Clara,1
Mon,Titulaire,1
Mon,Canal,2
Mon,Ça,2
Mon,Agent,1
Mon,Que,4
Mon,Huawei,1
Mon,Londres,1
Mon,Pourtant,1
Mon,Impossible,1
Mon,Villejuif,1
Mon,Abonné,1
Mon,Hors,1
Mon,Île,1
Mon,Salutations,2
Mon,Google,2
Mon,Pitié,1
Mon,Aussi,1
Mon,Bien,2
Mon,Celui,1
Mon,Honteux,1
Mon,Attente,1
Mon,Remerciements,1
Mon,Luc,1
Mon,Contestation,1
Mon,Objet,1
Mon,Procéder,1
Mon,Facturer,1
Mon,Activations,1
Mon,Monsieur,1
Mon,Retenir,1
Mon,Moreau,1
Mon,Facebook,1
Mon,Mise,1
Mon,Destinataire,1
Mon,Rattaché,1
Mon,Comment,1
Mon,Défaut,1
Mon,Était,1
Mon,Série,1
Mon,Anjou,1
Mon,Barthélemy,1
Mon,Jullouville,1
Mon,Néanmoins,1
Mon,Réactivité,1
Mon,Vraiment,1
Mon,Europe,1
Mon,Incroyable,1
Mon,Ludovic,1
Mon,Conseillant,1
Mon,Baule,1
Mon,Belle,1
Mon,Cyril,1
Mon,Me,1
Mon,Théo,1
Mon,Dois,2
Mon,Résilier,1
Mon,Demande,1
Mon,Révolution,1
Mon,Enfin,1
Mon,Aucune,1
Mon,Proxy,1
Mon,Alexandre,1
Mon,Mille,1
Mon,Asie,1
Mon,Lhomelet,1
Mon,Lille,1
Mon,Guyane,1
Mon,Port,1
Mon,Marseille,1
Mon,Vieux,1
Mon,Pro,1
Mon,Finalement,2
Mon,Martinique,1
Mon,Passé,1
Mon,Maps,1
Mon,Voici,1
Mon,Non,2
Mon,Go,1
Mon,Aubagne,1
Mon,Canada,1
Mon,Des,1
Mon,Vodafone,1
Mon,Doro,1
Mon,Débrouillez,1
Mon,Catastrophique,1
Mon,Leur,1
Mon,Appelez,1
Mon,Car,1
Mon,Chercher,1
Mon,Recouvrement,1
Mon,Antilles,1
Mon,Lorsqu,1
Mon,Vos,1
Mon,Ayant,1
Mon,Flex,1
Mon,Félicitations,1
Mon,Retrouvé,1
Mon,Ai,1
Mon,Remontée,1
Mon,Fait,1
Mon,Été,1
Mon,Vite,1
Mon,Efficace,1
Mon,Services,1
Mon,Techniques,1
Mon,Envoyé,1
Mon,Affichant,1
Mon,Techniciens,1
Mon,Soirée,1
Mon,Comme,2
Mon,Celle,1
Mon,Combien,1
Mon,Cet,1
Mon,Attendre,1
Mon,Facile,1
Mon,Sacré,1
Mon,Réparez,1
Mon,Faux,1
Mon,Vrai,1
Mon,Alors,1
Mon,Corse,1
Ras,Encore,2
Ras,Réponse,1
Ras,Plus,1
Ras,Lorenzo,1
Ras,Au,1
Ras,Et,1
Ras,Appel,1
Ras,Rencontrant,1
Ras,Prix,1
Ras,Que,1
Ras,Aucune,1
Ras,Vous,1
Ras,Donc,1
Ras,Leroy,1
Ras,Julien,1
Ras,Réseau,1
Ras,Cordialement,2
Ras,Sophie,1
Ras,Si,1
Ras,Mme,1
Ras,Thomas,1
Ras,Bien,1
Ras,Lent,1
Ras,Commercial,1
Ras,Franchement,1
Ras,De,1
Ras,Selon,1
Ras,Ce,1
Ras,Dans,1
Ras,En,1
On,Fidèle,2
On,Du,7
On,Facture,30
On,Revoir,1
On,Aucun,12
On,Toujours,4
On,Quand,8
On,Appel,122
On,Coupé,1
On,Nous,15
On,Quelle,4
On,Aujourd,6
On,Dazn,1
On,Voltaire,7
On,Réseau,30
On,Ce,22
On,Finalement,7
On,Boulevard,7
On,Malheureusement,3
On,Lors,6
On,Cannes,1
On,Excellent,2
On,Lent,8
On,Mauvais,9
On,Aucune,6
On,Et,27
On,Des,2
On,Bref,11
On,Concernant,3
On,Un,19
On,Mobile,5
On,Cordialement,25
On,Qualité,7
On,Agent,6
On,Ormis,1
On,Adieu,1
On,Redmi,1
On,Note,1
On,Xiaomi,1
On,Proxi,6
On,Marius,1
On,Ramzi,1
On,Samira,1
On,Si,9
On,Emma,1
On,Mehdi,1
On,Wilona,1
On,Oqee,1
On,Chaîne,1
On,Commercial,35
On,Pour,17
On,Heureusement,5
On,Lamentable,1
On,Ils,4
On,Champs,3
On,Avenue,3
On,Une,9
On,Marie,10
On,Par,8
On,Thomas,3
On,Orange,13
On,Support,5
On,Beaucoup,2
On,Qu,2
On,Mes,4
On,Cette,4
On,Délai,2
On,France,4
On,En,16
On,Amazon,2
On,Netflix,5
On,Lefebvre,3
On,Apparemment,2
On,Théo,1
On,Disney,3
On,Prime,2
On,Léa,1
On,Julien,5
On,Player,1
On,Correct,5
On,Infra,1
On,Altitude,1
On,Élodie,4
On,Depuis,9
On,Canal,4
On,De,12
On,Ou,2
On,Résultat,4
On,Que,6
On,Différents,1
On,Acheter,1
On,Alors,4
On,Content,19
On,Messenger,1
On,Incompréhensible,1
On,Ridicule,1
On,Soyez,1
On,Travailler,1
On,Déjà,2
On,Vraiment,4
On,Personne,2
On,Madame,2
On,Sinon,2
On,Monsieur,2
On,Là,5
On,Faites,2
On,Veuillez,1
On,Toutefois,1
On,Paix,3
On,Box,5
On,Paris,4
On,Rue,3
On,Lefèvre,2
On,Suite,5
On,Bien,4
On,Inadmissible,1
On,Prix,11
On,Message,1
On,Après,12
On,Vous,12
On,Moins,1
On,Uniquement,1
On,Mécontent,6
On,Étant,4
On,Toulon,1
On,Bravo,4
On,Grâce,1
On,Notre,4
On,Bonne,5
On,Ça,10
On,Hautes,1
On,Trets,1
On,Alpes,1
On,Conseillère,3
On,Informations,1
On,Au,12
On,Tant,1
On,Go,6
On,Maroc,2
On,Même,4
On,Martin,4
On,Restez,1
On,Lefevre,1
On,Dupont,1
On,Ultra,3
On,Non,3
On,Moi,5
On,Dubois,7
On,Franchement,1
On,Deux,2
On,Qui,1
On,Suède,1
On,Elle,7
On,Chose,1
On,Ma,11
On,Reef,2
On,Pourquoi,3
On,Travail,1
On,Retard,1
On,Autre,2
On,Wifi,1
On,Réelle,1
On,Désolé,3
On,Donc,12
On,Nul,1
On,Revolution,1
On,Rdv,2
On,Écrasement,1
On,Côté,1
On,Marseille,1
On,Difficulté,1
On,Conseillé,1
On,Maintenant,1
On,Ton,2
On,Messages,1
On,Rv,1
On,Dans,4
On,Kids,1
On,Comme,4
On,Marc,2
On,Sophie,5
On,Agréable,1
On,Mme,3
On,Quel,1
On,Belgique,1
On,Alice,1
On,Kbis,1
On,Enfin,3
On,Ensuite,5
On,Votre,4
On,Révolution,2
On,Light,1
On,Laurent,2
On,Néanmoins,1
On,Grosse,2
On,Cependant,2
On,Bientôt,1
On,Optique,1
On,Situation,1
On,Ne,3
On,Cliente,1
On,Devialet,1
On,Delta,1
On,Puis,3
On,Jusqu,1
On,Impossible,7
On,Bordeaux,1
On,Narbonne,1
On,Tjoujours,1
On,Erreur,2
On,Intenable,1
On,Gestes,1
On,Ces,4
On,Peu,1
On,Vos,2
On,Ligne,1
On,Plus,4
On,Video,1
On,Pourtant,2
On,Réponses,1
On,Incompétence,1
On,Arrêtez,1
On,Premium,1
On,Bilan,1
On,Niort,1
On,Mini,2
On,Rendez,1
On,Rarement,1
On,Claire,2
On,Lisez,1
On,Cdlt,1
On,Elles,1
On,Dommage,4
On,Heureux,2
On,Soit,1
On,Stop,1
On,Réponse,2
On,Attitude,1
On,Freeproxy,1
On,Assez,1
On,Bloctel,1
On,Son,1
On,Sosh,1
On,Avec,1
On,Family,1
On,Salutations,3
On,Google,2
On,Obligé,1
On,Apple,1
On,Pitié,1
On,Inutile,1
On,Espace,1
On,Vannes,2
On,Smartphone,1
On,Fourchène,1
On,Samsung,3
On,Méthode,1
On,Effectivement,1
On,Conversation,1
On,Bonsoir,1
On,Louise,2
On,Dossier,1
On,Carrefour,2
On,Outlook,1
On,Galère,1
On,Moreau,2
On,Incapable,1
On,Allez,1
On,Eh,1
On,Sera,1
On,Japon,1
On,Espagne,1
On,Chez,2
On,Dépassement,1
On,Galerie,1
On,Dijon,1
On,Avons,1
On,Lemoine,1
On,Réunion,2
On,Responsable,1
On,Proxis,1
On,Idem,1
On,Hâte,1
On,Chambéry,1
On,Car,1
On,Améliorez,1
On,Poitiers,1
On,Coral,1
On,Souscrire,1
On,Recommandé,1
On,Résilier,1
On,Gujan,1
On,Réassocier,1
On,Croisons,1
On,Or,3
On,Est,1
On,Celle,1
On,Me,1
On,Chat,1
On,Mistral,1
On,Pro,1
On,Euros,1
On,Roi,1
On,Villeneuve,1
On,Série,1
On,Sim,3
On,Demande,2
On,Crosscall,1
On,Quant,1
On,Tomber,1
On,Retour,1
On,Ca,1
On,Difficultés,1
On,Interlocutrice,1
On,Italie,1
On,Mélanie,1
On,Lundi,1
On,Vincennes,1
On,Strasbourg,1
On,Procès,1
On,Passage,1
On,Attente,1
On,Provence,1
On,Trans,1
On,Maps,1
On,Métropole,1
On,Déçue,2
On,Geste,1
On,Arrivé,1
On,Jamais,1
On,Nexfix,1
On,Lucas,1
On,Entre,1
On,Débrouillez,1
On,Catastrophique,1
On,Avant,1
On,Leur,1
On,Appelez,1
On,Celui,1
On,Sincèrement,1
On,Démarches,1
On,Questions,1
On,Opérateur,1
On,Quotidien,1
On,Tels,1
On,Conclusions,1
On,Nos,1
On,Miens,1
On,Familiaux,1
On,Soucis,1
On,Agents,1
On,Clientèle,1
On,Jours,1
On,Bénéfice,1
On,Satisfaction,1
On,Nouvelle,1
On,Belle,1
On,Allemagne,1
On,Chercher,1
On,Taper,1
On,Aussi,1
On,Pire,1
On,Surtout,1
On,Cavaillé,1
On,Bergerac,1
On,Embêté,1
On,Plusieurs,1
On,Regrettable,1
Non,Canal,1
Non,En,2
Non,Julien,1
Non,Agent,1
Non,Cette,1
Non,Après,2
Non,Si,1
Non,Et,2
Non,Ultra,1
Non,Réseau,6
Non,Wifi,1
Non,Alors,1
Non,Appel,6
Non,Lucas,1
Non,Content,5
Non,Signal,1
Non,Jusqu,2
Non,Recevoir,1
Non,Fin,1
Non,Léa,1
Non,Chronopost,1
Non,Impossible,2
Non,Message,1
Non,De,2
Non,Accueil,1
Non,Aucun,1
Non,Gentil,1
Non,Recommandé,1
Non,Alès,1
Non,Certainement,1
Non,Vous,1
Non,Promesse,1
Non,Quelle,1
Non,Crétin,1
Non,Albanais,1
Non,Corfou,1
Non,Litige,1
Non,Grèce,1
Non,Refus,1
Non,Ligne,1
Non,Résultat,1
Non,Bloquée,1
Non,Donc,2
Non,Là,1
Non,Ensuite,1
Non,Facture,1
Non,Avenue,2
Non,Lent,1
Non,Par,2
Non,Lorsque,1
Non,Champs,2
Non,Pourtant,1
Non,Ayant,1
Non,Soit,1
Non,Cordialement,1
Non,Une,2
Non,Un,1
Non,Personne,1
Non,Avec,1
Non,Sinon,1
Non,Maintenant,2
Non,Argenteuil,1
Non,Voltaire,1
Non,Boulevard,1
Non,Voici,1
Non,Box,1
Non,Mécontent,1
Non,Japon,1
Non,Commercial,1
Non,Suite,1
Non,New,1
Non,Samsung,1
Non,York,1
Non,Réponse,1
Non,Madame,1
Non,Retrouvé,1
Non,Ai,1
Non,Remontée,1
Non,Élodie,1
Non,Fait,1
Non,Été,1
Non,Vite,1
Non,Elle,1
Non,Efficace,1
Non,Conseillère,1
Non,Services,1
Non,Techniques,1
Non,Encore,1
Non,Envoyé,1
Non,Dubois,1
Non,Affichant,1
Non,Plus,1
Non,Techniciens,1
Non,Soirée,1
Non,Pierre,1
Non,Mes,1
Non,Bonne,1
Non,Mobile,1
Un,Des,10
Un,Pannes,1
Un,Dommage,10
Un,Proxi,12
Un,Tchat,1
Un,Prise,1
Un,Votre,13
Un,Lent,30
Un,Excellents,1
Un,Léa,23
Un,Excellent,20
Un,Et,24
Un,Lefebvre,1
Un,Julien,46
Un,Canal,2
Un,Pour,15
Un,Qualité,28
Un,Réseau,24
Un,Commercial,44
Un,En,23
Un,Appel,101
Un,Entre,2
Un,Bravo,17
Un,Agent,4
Un,Une,24
Un,Quelle,2
Un,Conseillers,2
Un,Mécontent,11
